CID,INTENSITY/STRENGTH,VALENCE/PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
145742,0,79,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
145742,67,41,0,23,0,20,23,0,0,0,0,7,0,0,0,8,10,0,0,3,0
145742,72,6,0,0,0,0,0,0,0,11,19,42,8,0,0,0,0,29,0,0,35
145742,0,33,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
145742,91,11,0,40,0,0,0,0,0,46,0,0,0,78,0,0,0,0,0,0,0
145742,78,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
145742,54,17,0,0,0,0,0,0,0,0,52,18,0,5,27,0,0,0,0,0,19
145742,9,0,0,0,0,4,2,0,0,22,3,0,0,0,0,0,5,0,0,0,0
145742,100,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0
145742,80,44,23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
145742,0,62,0,41,0,0,0,21,0,0,0,0,0,0,0,0,0,57,0,0,0
145742,74,14,0,0,0,12,98,47,0,0,65,0,29,76,0,0,0,0,0,0,60
145742,45,64,7,0,0,9,29,16,0,0,0,0,18,5,1,4,3,0,0,0,0
145742,19,11,0,0,0,43,63,0,0,0,50,38,0,23,0,80,0,0,0,0,46
145742,80,13,0,0,60,40,92,0,0,65,0,36,0,0,0,58,19,0,0,0,0
145742,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0
145742,64,22,0,0,0,0,0,0,0,42,0,0,0,59,42,39,29,0,0,0,20
145742,100,19,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100
145742,81,11,0,0,0,0,0,0,0,0,0,0,0,6,0,46,0,0,0,0,100
145742,11,0,0,0,0,0,0,0,0,0,100,0,81,100,100,64,0,0,0,0,0
145742,0,92,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145742,40,0,0,0,0,0,0,0,0,0,0,19,61,0,0,0,0,0,0,0,49
145742,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,15,0,0,0,0
145742,100,41,0,0,0,0,0,0,0,0,0,8,0,23,0,0,7,0,0,0,16
145742,82,3,0,0,0,0,0,0,0,32,0,0,0,0,0,17,14,0,0,0,0
145742,71,76,28,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145742,81,78,0,0,0,37,38,0,0,0,0,41,0,0,47,0,0,0,0,0,40
145742,17,0,0,0,0,0,0,0,0,100,0,0,25,94,49,0,15,0,0,0,0
145742,79,54,0,0,0,0,0,0,4,0,0,0,9,0,0,0,6,0,0,0,7
145742,69,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0
145742,79,24,0,0,0,0,0,0,0,0,0,0,0,17,74,0,0,0,0,0,0
145742,54,54,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0
145742,50,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1
145742,0,2,0,0,0,42,0,0,0,0,0,0,0,0,25,0,18,0,0,0,0
145742,88,7,0,0,0,0,0,0,0,0,0,0,78,67,0,0,0,0,0,0,0
145742,52,30,0,0,0,0,0,0,0,4,86,0,0,0,0,0,1,1,0,0,0
159055,3,24,0,0,0,0,0,0,0,0,0,75,0,0,0,77,0,0,0,0,65
159055,74,53,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,51
159055,80,65,0,0,0,0,0,32,0,0,0,49,53,0,0,0,0,0,0,0,66
159055,85,16,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,100
159055,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
159055,52,42,0,0,0,0,0,0,0,0,0,69,0,37,0,73,0,0,0,0,95
159055,88,73,0,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,0,0,45
159055,56,71,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
159055,100,35,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,25
159055,0,0,0,0,0,0,0,0,0,0,0,56,0,72,0,79,27,0,0,0,62
159055,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
159055,56,35,0,0,0,0,0,0,0,21,0,16,0,0,0,25,0,0,0,0,36
159055,85,100,0,19,78,0,0,0,100,0,0,0,0,0,0,55,0,0,33,90,35
159055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,94
159055,63,22,2,16,2,0,0,11,48,0,0,0,0,0,0,0,0,0,0,28,43
159055,92,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159055,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
159055,13,72,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,16,0,55
159055,64,12,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,56
159055,25,55,0,14,0,0,0,0,0,14,0,9,0,4,0,0,0,0,0,0,6
159055,97,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,36
159055,96,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159055,66,62,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0
159055,9,61,0,23,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,46
159055,71,51,0,0,0,0,68,77,0,0,0,0,0,72,0,0,0,70,71,0,65
159055,95,41,0,8,0,0,0,0,98,0,0,0,0,0,0,45,0,0,0,0,100
159055,62,16,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,79
159055,100,94,0,0,0,0,0,65,100,0,0,0,73,0,0,0,0,0,0,0,35
159055,7,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159055,0,96,0,0,0,0,0,0,0,0,0,69,12,0,0,8,0,0,0,0,92
159055,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100
159055,69,3,0,0,0,0,0,0,0,0,0,40,51,0,0,85,0,0,0,0,96
159055,82,98,0,0,0,0,0,0,80,0,0,64,0,0,0,53,0,0,83,0,100
159055,89,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159055,76,10,0,0,0,52,49,45,0,0,0,0,39,0,0,0,0,0,0,0,0
159055,34,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159055,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13
159055,78,54,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
159055,62,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159055,98,82,0,0,0,0,0,59,0,45,0,29,0,0,0,0,0,0,28,38,0
159055,100,100,0,27,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,5,1
159055,57,17,0,0,0,0,0,0,3,0,0,0,6,0,0,0,8,0,0,0,41
159055,11,93,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,42
159055,87,78,0,52,0,0,0,0,52,43,0,0,0,0,0,0,0,0,0,0,76
159055,58,55,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,47
159055,55,51,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1
159055,86,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159055,86,99,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
159055,0,67,0,0,0,0,0,35,7,0,0,0,0,0,0,0,0,3,0,0,0
165675,82,49,0,8,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
165675,67,88,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,62
165675,81,78,0,0,0,0,0,35,65,0,0,47,52,0,0,0,0,0,0,0,63
165675,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
165675,54,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
165675,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165675,96,23,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,60
165675,8,68,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
165675,0,64,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
165675,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
165675,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
165675,67,44,0,0,0,0,0,0,0,0,0,27,0,0,0,33,0,0,0,0,58
165675,92,92,0,32,0,0,0,29,100,0,0,0,0,0,0,0,0,27,44,98,15
165675,4,39,0,44,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
165675,30,57,24,34,0,0,0,0,55,0,0,11,5,0,0,0,0,0,0,19,22
165675,66,57,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,5,5,5
165675,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
165675,20,34,0,40,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,55
165675,82,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
165675,16,54,0,34,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23
165675,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,59
165675,54,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165675,0,74,0,0,0,0,0,26,75,0,0,0,0,0,0,0,0,0,0,0,17
165675,52,55,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,55
165675,83,77,0,37,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,44
165675,76,83,0,9,0,0,0,0,100,10,0,44,4,3,0,5,4,0,0,0,100
165675,0,38,0,0,0,0,0,0,67,0,0,69,0,0,0,0,0,0,0,0,89
165675,39,42,0,0,0,0,31,96,0,0,38,0,0,0,0,0,0,0,0,0,0
165675,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165675,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
165675,0,74,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
165675,84,15,0,0,0,12,0,0,0,58,20,72,0,14,0,13,0,0,0,0,27
165675,27,100,0,0,0,0,0,0,0,0,19,0,100,0,0,25,0,0,100,6,0
165675,39,82,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165675,57,45,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
165675,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
165675,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
165675,80,60,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21
165675,29,69,24,92,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
165675,73,65,0,58,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,43,0
165675,0,100,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,97,93,0
165675,70,0,1,1,1,1,1,2,2,1,17,18,17,1,7,18,19,1,1,1,44
165675,62,75,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165675,4,91,0,53,0,0,0,0,48,29,0,0,0,0,0,0,0,0,0,0,100
165675,52,51,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,35
165675,55,51,1,1,1,1,1,1,1,1,1,34,1,1,1,1,1,1,1,1,1
165675,0,58,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
165675,82,90,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165675,28,23,0,0,0,0,0,0,100,0,0,0,28,0,0,7,0,0,0,0,51
170833,76,90,0,0,0,0,0,25,0,0,0,18,0,0,0,0,0,0,0,0,70
170833,59,76,0,5,11,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,38
170833,82,39,0,0,0,0,0,0,45,0,0,0,51,0,0,0,0,0,0,60,0
170833,20,6,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,92
170833,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
170833,0,66,17,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
170833,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,85
170833,0,46,0,0,0,0,0,0,0,0,0,20,0,0,0,23,0,0,0,0,30
170833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
170833,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
170833,0,69,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
170833,0,28,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30
170833,79,100,0,100,22,0,0,0,100,0,59,0,0,0,0,41,60,0,58,34,36
170833,0,54,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
170833,0,50,12,38,48,0,0,0,34,0,0,29,2,0,0,0,0,0,9,37,75
170833,0,29,0,51,0,0,0,33,15,0,20,39,0,41,0,61,0,0,0,0,63
170833,35,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0
170833,0,56,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
170833,0,42,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,43
170833,10,54,0,66,0,0,0,0,20,34,0,7,0,0,0,0,0,0,0,0,27
170833,15,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,84
170833,0,33,75,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
170833,0,61,17,0,0,0,0,23,38,0,0,0,0,0,0,0,0,0,0,0,0
170833,0,58,0,10,0,0,0,23,0,0,0,0,27,0,0,0,0,0,0,0,65
170833,0,32,0,0,0,0,0,100,0,0,0,51,0,21,11,100,0,0,51,0,92
170833,51,45,0,5,5,0,0,0,25,0,0,10,0,0,0,9,0,0,0,0,37
170833,0,40,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,100
170833,0,72,0,0,0,0,0,25,100,0,0,0,0,0,0,0,0,0,0,0,100
170833,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170833,0,65,0,0,0,0,0,0,5,0,0,7,0,0,0,2,0,0,0,0,100
170833,0,62,0,0,0,0,0,0,0,0,0,63,0,0,0,88,0,0,0,0,100
170833,7,12,0,0,0,0,0,0,0,28,0,55,0,0,0,0,0,0,0,0,38
170833,0,99,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0
170833,6,88,0,45,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
170833,5,79,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
170833,34,10,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,100
170833,0,89,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
170833,0,70,0,0,0,0,0,52,7,0,0,0,0,0,0,0,0,0,0,0,26
170833,18,71,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170833,0,68,0,0,0,0,0,0,0,15,0,0,0,25,0,0,0,0,47,54,55
170833,0,57,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0
170833,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,38
170833,0,89,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
170833,7,83,0,50,0,0,0,49,91,67,0,46,0,0,0,0,0,0,0,0,100
170833,0,56,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
170833,0,49,18,16,16,23,12,35,1,3,19,0,15,15,19,8,0,25,4,31,3
170833,14,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170833,9,89,0,44,0,0,0,0,35,0,25,0,0,0,0,0,0,0,0,26,0
170833,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
220674,0,73,0,74,0,0,0,69,0,0,0,68,0,0,0,0,0,0,0,0,73
220674,0,88,0,43,23,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,16
220674,0,74,0,0,0,0,0,38,61,0,32,65,0,0,0,0,0,0,0,0,58
220674,5,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
220674,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220674,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
220674,0,78,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
220674,36,67,0,0,49,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0
220674,0,73,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
220674,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
220674,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
220674,0,30,0,0,0,0,20,16,0,32,19,0,0,0,0,0,0,0,0,0,0
220674,0,77,0,27,0,0,0,0,0,0,0,0,0,0,0,33,54,100,55,34,0
220674,0,40,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
220674,0,41,0,25,0,0,0,56,13,0,38,38,0,0,0,0,0,20,8,23,0
220674,29,32,59,38,0,0,38,47,0,60,57,55,0,28,0,0,49,0,21,32,58
220674,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220674,0,18,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,63
220674,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0
220674,7,52,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0
220674,0,0,0,0,0,0,0,0,0,2,7,10,11,0,0,8,0,0,0,0,10
220674,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220674,3,68,0,11,0,0,0,38,44,0,0,0,0,0,0,0,0,0,0,0,0
220674,0,45,0,24,0,0,0,13,0,0,0,0,0,0,0,0,0,16,20,0,0
220674,0,61,0,0,0,0,0,0,0,37,89,0,48,0,0,0,0,100,48,0,0
220674,7,70,0,34,0,0,0,0,61,0,0,9,0,0,0,5,0,63,0,0,42
220674,0,58,0,0,0,0,0,71,0,26,0,0,46,0,0,0,0,0,0,0,0
220674,10,58,0,0,0,0,0,100,0,85,0,0,0,0,0,0,0,0,0,0,0
220674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0
220674,0,57,0,0,0,0,0,0,11,0,0,1,14,0,0,2,0,14,0,0,7
220674,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220674,0,87,0,28,0,0,0,16,0,0,0,0,33,0,0,0,0,0,0,13,0
220674,0,97,0,62,57,0,0,0,0,0,0,0,53,0,0,0,0,0,73,33,0
220674,9,57,0,66,0,0,0,0,10,0,0,0,0,29,0,0,0,0,0,0,0
220674,8,48,0,0,0,0,0,0,79,0,0,35,0,0,0,29,0,0,0,0,65
220674,60,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
220674,10,98,0,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,40,0
220674,0,51,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
220674,0,78,0,0,0,0,0,0,0,0,0,0,48,0,0,0,20,24,0,0,0
220674,0,85,0,0,0,0,0,42,0,0,0,0,45,0,0,0,0,0,0,35,36
220674,100,100,0,89,90,0,0,0,0,0,0,0,96,0,0,0,0,0,92,97,0
220674,0,24,0,0,0,0,0,28,7,11,10,17,9,1,4,9,21,0,0,0,35
220674,0,95,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
220674,1,72,0,48,0,0,0,50,0,0,0,0,0,0,0,0,0,100,0,0,0
220674,0,70,0,27,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
220674,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220674,13,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220674,0,95,6,38,12,0,0,13,0,0,0,0,38,0,0,0,0,0,0,0,0
220674,0,59,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,5,4,0
228769,60,60,0,16,0,0,0,20,0,0,0,0,0,29,0,0,0,0,0,0,0
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,71,64,0,0,48,0,0,37,0,0,0,0,25,0,0,0,0,0,0,0,35
228769,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,6,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,31,0,0,0
228769,59,46,0,0,0,0,0,0,0,0,0,8,0,0,0,0,38,0,0,0,0
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,6,49,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,19,21,0,0,0,0,37,21,0,75,50,0,0,0,50,29,0,0,0,0,0
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,7,56,21,14,13,0,5,0,0,0,9,7,6,0,0,3,0,0,0,54,57
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,59,0,6,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,13
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
228769,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228769,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228769,39,43,0,0,0,11,10,0,0,28,0,0,0,39,35,0,0,0,0,0,0
228769,89,22,0,0,0,40,56,16,0,52,0,0,0,78,0,0,0,36,11,0,48
228769,61,43,0,0,0,8,7,8,0,11,16,9,0,4,0,10,0,36,0,0,17
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,28,38,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,63,57,6,0
228769,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,72,11,0,0,0,31,0,0,0,74,0,0,0,58,60,0,0,0,0,0,0
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,21,20,0,0,0,0,0,5,0,0,0,0,0,5,0,9,0,0,0,0,0
228769,0,70,0,33,11,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
228769,38,40,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,48,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,54,0,0,0,0,17
228769,1,52,0,0,0,0,0,0,15,0,0,0,7,0,0,0,5,0,0,0,13
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,10,39,0,9,0,0,0,0,0,15,0,0,0,0,49,25,0,0,0,0,0
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228769,0,53,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
228769,91,12,0,0,0,19,44,0,0,34,40,0,0,0,0,0,0,0,0,0,0
228769,0,51,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,1
235414,0,56,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0
235414,0,86,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35
235414,0,93,0,80,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,80,0
235414,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
235414,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235414,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
